"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"1999-01-01T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",23.16,"bereinigt"
"1999-01-01T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",44.88,"bereinigt"
"1999-01-01T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"bereinigt"
"1999-01-01T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",3.33,"bereinigt"
"1999-01-01T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",4.99,"bereinigt"
"1999-01-01T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"1999-01-01T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",46.88,"bereinigt"
"1999-01-01T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",136.23,"bereinigt"
"1999-01-01T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",133.74,"bereinigt"
"1999-01-01T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",2.35,"bereinigt"
"1999-01-01T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",4.03,"bereinigt"
"1999-01-01T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"1999-01-01T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",1.7,"bereinigt"
"1999-01-01T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",44.68,"bereinigt"
"1999-01-01T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",118.71,"bereinigt"
"1999-01-01T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",118.54,"bereinigt"
"1999-01-01T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",42.93,"bereinigt"
"1999-01-02T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",24.53,"bereinigt"
"1999-01-02T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",45.44,"bereinigt"
"1999-01-02T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"bereinigt"
"1999-01-02T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",4.31,"bereinigt"
"1999-01-02T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",30.73,"bereinigt"
"1999-01-02T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"1999-01-02T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",57.71,"bereinigt"
"1999-01-02T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",150.99,"bereinigt"
"1999-01-02T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",151.23,"bereinigt"
"1999-01-02T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",3.61,"bereinigt"
"1999-01-02T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",25.95,"bereinigt"
"1999-01-02T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"1999-01-02T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",1.78,"bereinigt"
"1999-01-02T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",54.48,"bereinigt"
"1999-01-02T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",130.81,"bereinigt"
"1999-01-02T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",133.37,"bereinigt"
"1999-01-02T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",39.58,"bereinigt"
"1999-01-03T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",55.83,"bereinigt"
"1999-01-03T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",70.85,"bereinigt"
"1999-01-03T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"bereinigt"
"1999-01-03T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",45.61,"bereinigt"
"1999-01-03T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",65.85,"bereinigt"
"1999-01-03T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"1999-01-03T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",28.63,"bereinigt"
"1999-01-03T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",19.81,"bereinigt"
"1999-01-03T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",30.85,"bereinigt"
"1999-01-03T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",53.84,"bereinigt"
"1999-01-03T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",70.46,"bereinigt"
"1999-01-03T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"1999-01-03T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.38,"bereinigt"
"1999-01-03T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",19.85,"bereinigt"
"1999-01-03T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",4.41,"bereinigt"
"1999-01-03T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",13.91,"bereinigt"
"1999-01-03T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",3.81,"bereinigt"
"1999-01-04T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",48.26,"bereinigt"
"1999-01-04T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",81.61,"bereinigt"
"1999-01-04T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"bereinigt"
"1999-01-04T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",22.45,"bereinigt"
"1999-01-04T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",77.91,"bereinigt"
"1999-01-04T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"1999-01-04T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",57.95,"bereinigt"
"1999-01-04T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",69.08,"bereinigt"
"1999-01-04T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",85.69,"bereinigt"
"1999-01-04T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",31.73,"bereinigt"
"1999-01-04T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",83.71,"bereinigt"
"1999-01-04T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"1999-01-04T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.81,"bereinigt"
"1999-01-04T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",45.93,"bereinigt"
"1999-01-04T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",31.71,"bereinigt"
"1999-01-04T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",49.45,"bereinigt"
