"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"1997-01-01T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",16.11,"bereinigt"
"1997-01-01T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",32.57,"bereinigt"
"1997-01-01T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"bereinigt"
"1997-01-01T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",8.81,"bereinigt"
"1997-01-01T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",16.68,"bereinigt"
"1997-01-01T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"1997-01-01T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",55.65,"bereinigt"
"1997-01-01T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",37.29,"bereinigt"
"1997-01-01T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",59,"bereinigt"
"1997-01-01T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",6.89,"bereinigt"
"1997-01-01T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",15.16,"bereinigt"
"1997-01-01T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"1997-01-01T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",1.17,"bereinigt"
"1997-01-01T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",51.91,"bereinigt"
"1997-01-01T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",25.92,"bereinigt"
"1997-01-01T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",47.92,"bereinigt"
"1997-01-01T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",33.67,"bereinigt"
"1997-01-02T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",11.3,"bereinigt"
"1997-01-02T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",26.57,"bereinigt"
"1997-01-02T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"bereinigt"
"1997-01-02T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",5.01,"bereinigt"
"1997-01-02T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",10.69,"bereinigt"
"1997-01-02T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"1997-01-02T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",57.69,"bereinigt"
"1997-01-02T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",45.76,"bereinigt"
"1997-01-02T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",66.85,"bereinigt"
"1997-01-02T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",4.38,"bereinigt"
"1997-01-02T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",12.57,"bereinigt"
"1997-01-02T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"1997-01-02T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",1.25,"bereinigt"
"1997-01-02T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",54.59,"bereinigt"
"1997-01-02T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",28.26,"bereinigt"
"1997-01-02T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",51.21,"bereinigt"
"1997-01-02T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",27.65,"bereinigt"
"1997-01-03T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",14.18,"bereinigt"
"1997-01-03T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",28.7,"bereinigt"
"1997-01-03T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"bereinigt"
"1997-01-03T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",5.83,"bereinigt"
"1997-01-03T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",12.4,"bereinigt"
"1997-01-03T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"1997-01-03T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",65.4,"bereinigt"
"1997-01-03T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",60.5,"bereinigt"
"1997-01-03T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",82.7,"bereinigt"
"1997-01-03T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",5.58,"bereinigt"
"1997-01-03T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",11.42,"bereinigt"
"1997-01-03T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"1997-01-03T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",1.43,"bereinigt"
"1997-01-03T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",59.48,"bereinigt"
"1997-01-03T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",37.52,"bereinigt"
"1997-01-03T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",61.19,"bereinigt"
"1997-01-03T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",27.88,"bereinigt"
"1997-01-04T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",4.77,"bereinigt"
"1997-01-04T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",14.77,"bereinigt"
"1997-01-04T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"bereinigt"
"1997-01-04T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",3.93,"bereinigt"
"1997-01-04T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",6.64,"bereinigt"
"1997-01-04T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"1997-01-04T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",75.71,"bereinigt"
"1997-01-04T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",105.49,"bereinigt"
"1997-01-04T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",124.16,"bereinigt"
"1997-01-04T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",2.69,"bereinigt"
"1997-01-04T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",6.06,"bereinigt"
"1997-01-04T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"1997-01-04T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",1.79,"bereinigt"
"1997-01-04T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",71.17,"bereinigt"
"1997-01-04T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",75.78,"bereinigt"
"1997-01-04T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",97.98,"bereinigt"
"1997-01-04T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",44.43,"bereinigt"
"1997-01-05T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",3.61,"bereinigt"
"1997-01-05T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",11,"bereinigt"
"1997-01-05T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"bereinigt"
"1997-01-05T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",3.31,"bereinigt"
"1997-01-05T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",5.98,"bereinigt"
"1997-01-05T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"1997-01-05T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",67.57,"bereinigt"
"1997-01-05T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",90.13,"bereinigt"
