"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"2021-01-01T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.59,"bereinigt"
"2021-01-01T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.23,"bereinigt"
"2021-01-01T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",14.23,"bereinigt"
"2021-01-01T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",4.16,"bereinigt"
"2021-01-01T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",20.82,"bereinigt"
"2021-01-01T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",28.85,"bereinigt"
"2021-01-01T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",25.18,"bereinigt"
"2021-01-01T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",21.51,"bereinigt"
"2021-01-01T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",40.87,"bereinigt"
"2021-01-01T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2021-01-01T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",13257.49,"bereinigt"
"2021-01-01T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",24.98,"bereinigt"
"2021-01-01T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",12.63,"bereinigt"
"2021-01-01T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",28.4,"bereinigt"
"2021-01-01T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",24.4,"bereinigt"
"2021-01-01T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",25.59,"bereinigt"
"2021-01-01T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",21.82,"bereinigt"
"2021-01-01T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",36.54,"bereinigt"
"2021-01-01T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2021-01-01T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",NA,"bereinigt"
"2021-01-01T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",21.14,"bereinigt"
"2021-01-01T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",10.37,"bereinigt"
"2021-01-01T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",24.53,"bereinigt"
"2021-01-01T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",24.34,"bereinigt"
"2021-01-01T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",25.38,"bereinigt"
"2021-01-01T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",24.67,"bereinigt"
"2021-01-01T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",34.86,"bereinigt"
"2021-01-01T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2021-01-01T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",6.61,"bereinigt"
"2021-01-01T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",0.85,"bereinigt"
"2021-01-01T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",11.34,"bereinigt"
"2021-01-01T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",39.04,"bereinigt"
"2021-01-01T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",52.2,"bereinigt"
"2021-01-01T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"bereinigt"
"2021-01-02T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.44,"bereinigt"
"2021-01-02T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.2,"bereinigt"
"2021-01-02T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",12.06,"bereinigt"
"2021-01-02T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",3.99,"bereinigt"
"2021-01-02T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",16.94,"bereinigt"
"2021-01-02T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",28.63,"bereinigt"
"2021-01-02T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",15.54,"bereinigt"
"2021-01-02T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",13.15,"bereinigt"
"2021-01-02T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",36.78,"bereinigt"
"2021-01-02T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2021-01-02T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",8079.54,"bereinigt"
"2021-01-02T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",17.03,"bereinigt"
"2021-01-02T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",8.29,"bereinigt"
"2021-01-02T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",19.85,"bereinigt"
"2021-01-02T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",28.17,"bereinigt"
"2021-01-02T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",15.98,"bereinigt"
"2021-01-02T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",13.16,"bereinigt"
"2021-01-02T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",35.9,"bereinigt"
"2021-01-02T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
