"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"2016-01-01T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",22.39,"bereinigt"
"2016-01-01T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",8.62,"bereinigt"
"2016-01-01T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",18.62,"bereinigt"
"2016-01-01T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",25.14,"bereinigt"
"2016-01-01T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",45.53,"bereinigt"
"2016-01-01T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"bereinigt"
"2016-01-01T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",36.43,"bereinigt"
"2016-01-01T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",40.93,"bereinigt"
"2016-01-01T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",51.86,"bereinigt"
"2016-01-01T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",14.94,"bereinigt"
"2016-01-01T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",35.75,"bereinigt"
"2016-01-01T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2016-01-01T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",81.99,"bereinigt"
"2016-01-01T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",36.85,"bereinigt"
"2016-01-01T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",30.43,"bereinigt"
"2016-01-01T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",43.67,"bereinigt"
"2016-01-01T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",19.6,"bereinigt"
"2016-01-01T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",37.55,"bereinigt"
"2016-01-01T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2016-01-01T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",66.27,"bereinigt"
"2016-01-01T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",32,"bereinigt"
"2016-01-01T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",24.5,"bereinigt"
"2016-01-01T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",36.37,"bereinigt"
"2016-01-01T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",18.25,"bereinigt"
"2016-01-01T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",38.09,"bereinigt"
"2016-01-01T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2016-01-01T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",56,"bereinigt"
"2016-01-01T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.41,"bereinigt"
"2016-01-01T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",2.73,"bereinigt"
"2016-01-02T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",14,"bereinigt"
"2016-01-02T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",1.97,"bereinigt"
"2016-01-02T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",8.89,"bereinigt"
