"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"1988-01-01T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",7.77,"bereinigt"
"1988-01-01T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",43.48,"bereinigt"
"1988-01-01T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"1988-01-02T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.4,"bereinigt"
"1988-01-02T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",34.08,"bereinigt"
"1988-01-02T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",15.91,"bereinigt"
"1988-01-02T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",30.58,"bereinigt"
"1988-01-02T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",35.17,"bereinigt"
"1988-01-02T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",51.15,"bereinigt"
"1988-01-02T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"1988-01-03T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.22,"bereinigt"
"1988-01-03T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",34.53,"bereinigt"
"1988-01-03T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",9.13,"bereinigt"
"1988-01-03T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",25.37,"bereinigt"
"1988-01-03T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",54.75,"bereinigt"
"1988-01-03T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",71.1,"bereinigt"
"1988-01-03T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"1988-01-04T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.76,"bereinigt"
"1988-01-04T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",49.05,"bereinigt"
"1988-01-04T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",32.45,"bereinigt"
"1988-01-04T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",51.67,"bereinigt"
"1988-01-04T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",34.74,"bereinigt"
"1988-01-04T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",7.99,"bereinigt"
"1988-01-04T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",65.99,"bereinigt"
"1988-01-04T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"1988-01-05T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",1.74,"bereinigt"
"1988-01-05T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",56.11,"bereinigt"
"1988-01-05T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",133.41,"bereinigt"
"1988-01-05T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",136.3,"bereinigt"
"1988-01-05T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",24.08,"bereinigt"
"1988-01-05T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",19.56,"bereinigt"
"1988-01-05T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",62.4,"bereinigt"
"1988-01-05T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"1988-01-06T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",2.16,"bereinigt"
"1988-01-06T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",67.02,"bereinigt"
"1988-01-06T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",186.17,"bereinigt"
"1988-01-06T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",184.31,"bereinigt"
"1988-01-06T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",20.83,"bereinigt"
"1988-01-06T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",43.71,"bereinigt"
"1988-01-06T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",50.13,"bereinigt"
"1988-01-06T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"1988-01-07T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.57,"bereinigt"
"1988-01-07T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",58.43,"bereinigt"
"1988-01-07T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",36.79,"bereinigt"
"1988-01-07T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",60.05,"bereinigt"
"1988-01-07T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",27.45,"bereinigt"
"1988-01-07T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",21.02,"bereinigt"
"1988-01-07T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",55.25,"bereinigt"
"1988-01-07T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"1988-01-08T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",1.63,"bereinigt"
"1988-01-08T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",65.8,"bereinigt"
"1988-01-08T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",142.08,"bereinigt"
"1988-01-08T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",148.32,"bereinigt"
"1988-01-08T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",13.54,"bereinigt"
"1988-01-08T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",NA,"bereinigt"
"1988-01-08T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",31.72,"bereinigt"
"1988-01-08T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"1988-01-09T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",3.25,"bereinigt"
"1988-01-09T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",83.6,"bereinigt"
"1988-01-09T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",323.25,"bereinigt"
"1988-01-09T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",302.88,"bereinigt"
"1988-01-09T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",1.84,"bereinigt"
"1988-01-09T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",NA,"bereinigt"
"1988-01-09T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",3.07,"bereinigt"
"1988-01-09T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"1988-01-10T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",2.56,"bereinigt"
"1988-01-10T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",87.45,"bereinigt"
"1988-01-10T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",262,"bereinigt"
"1988-01-10T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",255.79,"bereinigt"
"1988-01-10T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",2.45,"bereinigt"
"1988-01-10T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",70.86,"bereinigt"
"1988-01-10T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",7.67,"bereinigt"
"1988-01-10T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"1988-01-11T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",2.44,"bereinigt"
"1988-01-11T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",78.09,"bereinigt"
"1988-01-11T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",199.05,"bereinigt"
"1988-01-11T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",200.42,"bereinigt"
"1988-01-11T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",2.07,"bereinigt"
"1988-01-11T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",44.47,"bereinigt"
"1988-01-11T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",5.12,"bereinigt"
"1988-01-11T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
