"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"2020-01-01T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.5,"bereinigt"
"2020-01-01T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.38,"bereinigt"
"2020-01-01T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",27.2,"bereinigt"
"2020-01-01T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",12.42,"bereinigt"
"2020-01-01T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",32.98,"bereinigt"
"2020-01-01T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",4.6,"bereinigt"
"2020-01-01T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",28.08,"bereinigt"
"2020-01-01T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",24.71,"bereinigt"
"2020-01-01T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",11.63,"bereinigt"
"2020-01-01T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2020-01-01T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",7113.3,"bereinigt"
"2020-01-01T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",36.4,"bereinigt"
"2020-01-01T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",21.27,"bereinigt"
"2020-01-01T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",36.99,"bereinigt"
"2020-01-01T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",4.23,"bereinigt"
"2020-01-01T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",31.18,"bereinigt"
"2020-01-01T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",27.44,"bereinigt"
