"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"2008-01-01T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",19.01,"bereinigt"
"2008-01-01T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",1.36,"bereinigt"
"2008-01-01T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",11.03,"bereinigt"
"2008-01-01T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",38.3,"bereinigt"
"2008-01-01T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",59.19,"bereinigt"
"2008-01-01T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"bereinigt"
"2008-01-01T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",33.9,"bereinigt"
"2008-01-01T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",16.27,"bereinigt"
"2008-01-01T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",30.77,"bereinigt"
"2008-01-01T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",23.52,"bereinigt"
"2008-01-01T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",56.06,"bereinigt"
"2008-01-01T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2008-01-01T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.49,"bereinigt"
"2008-01-01T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",47.53,"bereinigt"
"2008-01-01T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",6.02,"bereinigt"
"2008-01-02T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",16.52,"bereinigt"
"2008-01-02T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",0.74,"bereinigt"
"2008-01-02T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",9.23,"bereinigt"
"2008-01-02T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",46.3,"bereinigt"
"2008-01-02T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",59.42,"bereinigt"
"2008-01-02T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"bereinigt"
"2008-01-02T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",22.85,"bereinigt"
"2008-01-02T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",5.89,"bereinigt"
