"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"1983-01-19T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",41.21,"bereinigt"
"1983-01-20T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",2.54,"bereinigt"
"1983-01-20T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",35.02,"bereinigt"
"1983-01-20T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",45.64,"bereinigt"
"1983-01-20T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",54.9,"bereinigt"
"1983-01-20T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",57.77,"bereinigt"
"1983-01-21T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",3.43,"bereinigt"
"1983-01-21T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",38.4,"bereinigt"
"1983-01-21T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",105.42,"bereinigt"
"1983-01-21T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",104.6,"bereinigt"
"1983-01-21T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",65.97,"bereinigt"
"1983-01-22T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",5.76,"bereinigt"
"1983-01-22T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",31.29,"bereinigt"
"1983-01-22T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",275.01,"bereinigt"
"1983-01-22T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",236.85,"bereinigt"
"1983-01-22T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",135.53,"bereinigt"
"1983-01-23T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",4.52,"bereinigt"
"1983-01-23T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",34.01,"bereinigt"
"1983-01-23T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",205.35,"bereinigt"
"1983-01-23T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",182.42,"bereinigt"
"1983-01-23T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",115.34,"bereinigt"
"1983-01-24T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",5.82,"bereinigt"
"1983-01-24T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",50.1,"bereinigt"
"1983-01-24T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",255.71,"bereinigt"
"1983-01-24T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",231.21,"bereinigt"
"1983-01-24T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",150.67,"bereinigt"
"1983-01-25T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",5.8,"bereinigt"
"1983-01-25T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",56.89,"bereinigt"
"1983-01-25T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",255,"bereinigt"
"1983-01-25T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",234.19,"bereinigt"
"1983-01-25T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",168.18,"bereinigt"
"1983-01-26T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",6.41,"bereinigt"
"1983-01-26T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",32.4,"bereinigt"
"1983-01-26T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",337.85,"bereinigt"
"1983-01-26T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",287.8,"bereinigt"
"1983-01-26T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",146.44,"bereinigt"
"1983-01-27T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",4.71,"bereinigt"
"1983-01-27T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",25.79,"bereinigt"
"1983-01-27T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",201.68,"bereinigt"
"1983-01-27T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",175.18,"bereinigt"
"1983-01-27T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",95.24,"bereinigt"
"1983-01-28T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",1.36,"bereinigt"
"1983-01-28T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",27.33,"bereinigt"
"1983-01-28T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",18.83,"bereinigt"
"1983-01-28T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",29.39,"bereinigt"
"1983-01-28T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",21.05,"bereinigt"
"1983-01-29T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0,"bereinigt"
"1983-01-29T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",22.04,"bereinigt"
"1983-01-29T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",14.99,"bereinigt"
"1983-01-29T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",23.54,"bereinigt"
"1983-01-29T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",13.71,"bereinigt"
"1983-01-30T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0,"bereinigt"
"1983-01-30T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",17.07,"bereinigt"
"1983-01-30T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",9.36,"bereinigt"
"1983-01-30T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",16.43,"bereinigt"
"1983-01-30T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",8.94,"bereinigt"
"1983-01-31T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.04,"bereinigt"
"1983-01-31T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",29.92,"bereinigt"
"1983-01-31T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",27.9,"bereinigt"
"1983-01-31T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",38.01,"bereinigt"
"1983-01-31T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",16.65,"bereinigt"
"1983-02-01T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0,"bereinigt"
"1983-02-01T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",23.73,"bereinigt"
"1983-02-01T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",14.5,"bereinigt"
"1983-02-01T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",24.03,"bereinigt"
"1983-02-01T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",14.65,"bereinigt"
"1983-02-02T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.07,"bereinigt"
"1983-02-02T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",28.02,"bereinigt"
"1983-02-02T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",24.91,"bereinigt"
"1983-02-02T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",34.62,"bereinigt"
"1983-02-02T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",18.4,"bereinigt"
"1983-02-03T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.06,"bereinigt"
"1983-02-03T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",32.09,"bereinigt"
"1983-02-03T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",23.92,"bereinigt"
"1983-02-03T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",35.96,"bereinigt"
