"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"1985-01-10T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",8.13,"bereinigt"
"1985-01-10T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",206.59,"bereinigt"
"1985-01-10T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",616.64,"bereinigt"
"1985-01-10T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",602.42,"bereinigt"
"1985-01-10T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",467.59,"bereinigt"
"1985-01-11T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",5.63,"bereinigt"
"1985-01-11T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",156.56,"bereinigt"
"1985-01-11T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",408.16,"bereinigt"
"1985-01-11T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",409.11,"bereinigt"
"1985-01-11T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",291.02,"bereinigt"
"1985-01-12T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",1.76,"bereinigt"
"1985-01-12T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",104.03,"bereinigt"
"1985-01-12T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",95.48,"bereinigt"
"1985-01-12T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",130.95,"bereinigt"
"1985-01-12T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",142.24,"bereinigt"
"1985-01-13T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",1.73,"bereinigt"
"1985-01-13T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",110.48,"bereinigt"
"1985-01-13T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",111.11,"bereinigt"
"1985-01-13T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",146.86,"bereinigt"
"1985-01-13T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",216.6,"bereinigt"
"1985-01-14T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",2.59,"bereinigt"
"1985-01-14T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",102.53,"bereinigt"
"1985-01-14T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",184.95,"bereinigt"
"1985-01-14T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",201.9,"bereinigt"
"1985-01-14T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",246.15,"bereinigt"
"1985-01-15T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",4.03,"bereinigt"
"1985-01-15T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",103.27,"bereinigt"
"1985-01-15T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",301.68,"bereinigt"
"1985-01-15T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",295.87,"bereinigt"
"1985-01-15T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",289.4,"bereinigt"
"1985-01-16T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",4.76,"bereinigt"
"1985-01-16T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",133.59,"bereinigt"
"1985-01-16T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",369.62,"bereinigt"
"1985-01-16T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",366.2,"bereinigt"
"1985-01-16T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",323.4,"bereinigt"
"1985-01-17T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",6.07,"bereinigt"
"1985-01-17T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",199.37,"bereinigt"
"1985-01-17T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",462.92,"bereinigt"
"1985-01-17T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",475.4,"bereinigt"
"1985-01-17T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",333.82,"bereinigt"
"1985-01-18T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",7.01,"bereinigt"
"1985-01-18T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",250.23,"bereinigt"
"1985-01-18T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",505.17,"bereinigt"
"1985-01-18T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",535.86,"bereinigt"
"1985-01-18T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",306.68,"bereinigt"
"1985-01-19T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",4.6,"bereinigt"
"1985-01-19T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",192.58,"bereinigt"
"1985-01-19T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",290.54,"bereinigt"
"1985-01-19T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",333.64,"bereinigt"
"1985-01-19T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",212.24,"bereinigt"
"1985-01-20T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",1.97,"bereinigt"
"1985-01-20T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",96.36,"bereinigt"
"1985-01-20T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",120.09,"bereinigt"
"1985-01-20T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",146.67,"bereinigt"
"1985-01-20T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",99.36,"bereinigt"
"1985-01-21T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",4.92,"bereinigt"
"1985-01-21T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",141.28,"bereinigt"
"1985-01-21T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",401.18,"bereinigt"
"1985-01-21T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",395.52,"bereinigt"
"1985-01-21T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",181.85,"bereinigt"
"1985-01-22T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",9.45,"bereinigt"
"1985-01-22T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",171.07,"bereinigt"
"1985-01-22T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",670.74,"bereinigt"
"1985-01-22T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",627.22,"bereinigt"
"1985-01-22T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",197.16,"bereinigt"
"1985-01-23T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",4.82,"bereinigt"
"1985-01-23T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",123.4,"bereinigt"
"1985-01-23T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",371.01,"bereinigt"
"1985-01-23T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",361.98,"bereinigt"
"1985-01-23T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",112.59,"bereinigt"
"1985-01-24T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",1.18,"bereinigt"
"1985-01-24T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",95.16,"bereinigt"
"1985-01-24T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",102.99,"bereinigt"
"1985-01-24T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",132.33,"bereinigt"
"1985-01-24T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",68.75,"bereinigt"
"1985-01-25T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",3.31,"bereinigt"
"1985-01-25T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",131.73,"bereinigt"
"1985-01-25T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",287.99,"bereinigt"
"1985-01-25T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",299.78,"bereinigt"
"1985-01-25T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",128.62,"bereinigt"
"1985-01-26T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",2.95,"bereinigt"
"1985-01-26T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",108.32,"bereinigt"
"1985-01-26T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",191.11,"bereinigt"
"1985-01-26T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",209.86,"bereinigt"
"1985-01-26T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",70.7,"bereinigt"
"1985-01-27T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",1.06,"bereinigt"
"1985-01-27T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",75.65,"bereinigt"
"1985-01-27T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",94.32,"bereinigt"
"1985-01-27T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",115.18,"bereinigt"
"1985-01-27T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",56.84,"bereinigt"
"1985-01-28T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",2.94,"bereinigt"
"1985-01-28T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",105.85,"bereinigt"
"1985-01-28T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",266.62,"bereinigt"
"1985-01-28T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",269.11,"bereinigt"
"1985-01-28T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",93.44,"bereinigt"
"1985-01-29T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",3.98,"bereinigt"
"1985-01-29T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",109.39,"bereinigt"
"1985-01-29T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",337.85,"bereinigt"
"1985-01-29T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",328.07,"bereinigt"
"1985-01-29T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",107.59,"bereinigt"
"1985-01-30T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",3.96,"bereinigt"
"1985-01-30T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",117.75,"bereinigt"
"1985-01-30T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",316.68,"bereinigt"
"1985-01-30T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",315.47,"bereinigt"
"1985-01-30T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",93.4,"bereinigt"
"1985-01-31T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",1.62,"bereinigt"
"1985-01-31T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",87.82,"bereinigt"
"1985-01-31T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",133,"bereinigt"
"1985-01-31T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",152.55,"bereinigt"
"1985-01-31T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",74.25,"bereinigt"
"1985-02-01T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.52,"bereinigt"
"1985-02-01T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",59.87,"bereinigt"
"1985-02-01T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",23.38,"bereinigt"
"1985-02-01T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",50.05,"bereinigt"
"1985-02-01T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",30.65,"bereinigt"
"1985-02-02T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.56,"bereinigt"
"1985-02-02T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",49.61,"bereinigt"
"1985-02-02T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",14.17,"bereinigt"
"1985-02-02T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",37.3,"bereinigt"
"1985-02-02T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",23.18,"bereinigt"
"1985-02-03T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",1.13,"bereinigt"
"1985-02-03T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",71.73,"bereinigt"
"1985-02-03T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",108.15,"bereinigt"
"1985-02-03T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",124.22,"bereinigt"
"1985-02-03T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",41.09,"bereinigt"
"1985-02-04T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",2.39,"bereinigt"
"1985-02-04T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",92.08,"bereinigt"
"1985-02-04T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",219.65,"bereinigt"
"1985-02-04T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",224.25,"bereinigt"
"1985-02-04T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",61.61,"bereinigt"
"1985-02-05T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",3.46,"bereinigt"
"1985-02-05T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",113.65,"bereinigt"
"1985-02-05T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",276.58,"bereinigt"
"1985-02-05T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",281.18,"bereinigt"
"1985-02-05T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",106.14,"bereinigt"
"1985-02-06T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",3.34,"bereinigt"
"1985-02-06T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",112.04,"bereinigt"
"1985-02-06T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",265.59,"bereinigt"
"1985-02-06T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",271.52,"bereinigt"
"1985-02-06T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",76.07,"bereinigt"
"1985-02-07T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",3.06,"bereinigt"
"1985-02-07T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",110.44,"bereinigt"
"1985-02-07T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",263.63,"bereinigt"
"1985-02-07T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",269.11,"bereinigt"
"1985-02-07T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",79.1,"bereinigt"
"1985-02-08T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",3.64,"bereinigt"
"1985-02-08T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",90.34,"bereinigt"
"1985-02-08T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",291.2,"bereinigt"
"1985-02-08T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",280.71,"bereinigt"
"1985-02-08T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",56.75,"bereinigt"
"1985-02-09T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",1.61,"bereinigt"
"1985-02-09T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",75.16,"bereinigt"
"1985-02-09T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",98.01,"bereinigt"
"1985-02-09T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",117.88,"bereinigt"
"1985-02-09T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",46.98,"bereinigt"
"1985-02-10T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.7,"bereinigt"
"1985-02-10T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",65.8,"bereinigt"
"1985-02-10T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",64.45,"bereinigt"
"1985-02-10T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",86.08,"bereinigt"
"1985-02-10T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",95.96,"bereinigt"
"1985-02-11T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",1.47,"bereinigt"
"1985-02-11T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",86.83,"bereinigt"
"1985-02-11T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",123.74,"bereinigt"
"1985-02-11T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",144.62,"bereinigt"
"1985-02-11T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",117.07,"bereinigt"
"1985-02-12T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",2.34,"bereinigt"
"1985-02-12T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",101.78,"bereinigt"
"1985-02-12T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",198.48,"bereinigt"
"1985-02-12T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",212.35,"bereinigt"
"1985-02-12T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",112.51,"bereinigt"
"1985-02-13T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",4.27,"bereinigt"
"1985-02-13T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",127.33,"bereinigt"
"1985-02-13T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",277.38,"bereinigt"
"1985-02-13T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",288.97,"bereinigt"
"1985-02-13T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",166.95,"bereinigt"
"1985-02-14T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",3.41,"bereinigt"
"1985-02-14T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",124.14,"bereinigt"
"1985-02-14T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",269.58,"bereinigt"
"1985-02-14T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",281.05,"bereinigt"
"1985-02-14T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",135.22,"bereinigt"
"1985-02-15T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",2.16,"bereinigt"
"1985-02-15T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",112.19,"bereinigt"
"1985-02-15T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",142.56,"bereinigt"
"1985-02-15T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",172.97,"bereinigt"
"1985-02-15T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",120.67,"bereinigt"
"1985-02-16T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",1.2,"bereinigt"
"1985-02-16T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",103.11,"bereinigt"
"1985-02-16T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",99.28,"bereinigt"
"1985-02-16T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",133.52,"bereinigt"
"1985-02-16T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",106.16,"bereinigt"
"1985-02-17T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",1.02,"bereinigt"
"1985-02-17T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",94.59,"bereinigt"
"1985-02-17T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",86.12,"bereinigt"
"1985-02-17T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",118.5,"bereinigt"
"1985-02-17T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",69.83,"bereinigt"
"1985-02-18T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",1.52,"bereinigt"
"1985-02-18T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",NA,"bereinigt"
"1985-02-18T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",NA,"bereinigt"
"1985-02-18T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",NA,"bereinigt"
"1985-02-18T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",79.94,"bereinigt"
"1985-02-19T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",NA,"bereinigt"
"1985-02-19T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",NA,"bereinigt"
"1985-02-19T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",NA,"bereinigt"
"1985-02-19T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",NA,"bereinigt"
"1985-02-19T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",NA,"bereinigt"
"1985-02-20T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",NA,"bereinigt"
"1985-02-20T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",NA,"bereinigt"
