"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"2004-01-01T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",22.54,"bereinigt"
"2004-01-01T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",39.85,"bereinigt"
"2004-01-01T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"bereinigt"
"2004-01-01T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",29.54,"bereinigt"
"2004-01-01T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",12.44,"bereinigt"
"2004-01-01T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",25.43,"bereinigt"
"2004-01-01T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",17.19,"bereinigt"
"2004-01-01T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",34.15,"bereinigt"
"2004-01-01T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2004-01-01T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.49,"bereinigt"
"2004-01-01T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",29.64,"bereinigt"
"2004-01-01T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",8.96,"bereinigt"
"2004-01-02T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",19.95,"bereinigt"
"2004-01-02T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",43.36,"bereinigt"
"2004-01-02T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"bereinigt"
"2004-01-02T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",32.05,"bereinigt"
"2004-01-02T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",16.43,"bereinigt"
"2004-01-02T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",29.93,"bereinigt"
"2004-01-02T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",14.79,"bereinigt"
"2004-01-02T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",36.24,"bereinigt"
"2004-01-02T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2004-01-02T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.55,"bereinigt"
"2004-01-02T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",30.51,"bereinigt"
"2004-01-02T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",8.98,"bereinigt"
"2004-01-03T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",36.92,"bereinigt"
"2004-01-03T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",43.11,"bereinigt"
"2004-01-03T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"bereinigt"
"2004-01-03T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",29.09,"bereinigt"
