"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"2017-01-01T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",32.78,"bereinigt"
"2017-01-01T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",10.27,"bereinigt"
"2017-01-01T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",25.38,"bereinigt"
"2017-01-01T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",6.44,"bereinigt"
"2017-01-01T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",17.86,"bereinigt"
"2017-01-01T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"bereinigt"
"2017-01-01T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",37.88,"bereinigt"
"2017-01-01T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",27.46,"bereinigt"
"2017-01-01T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",41.82,"bereinigt"
"2017-01-01T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",5.12,"bereinigt"
"2017-01-01T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",15.7,"bereinigt"
"2017-01-01T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2017-01-01T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",46.55,"bereinigt"
"2017-01-01T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",40.11,"bereinigt"
"2017-01-01T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",31.88,"bereinigt"
"2017-01-01T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",46.54,"bereinigt"
"2017-01-01T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",4.91,"bereinigt"
"2017-01-01T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",13.11,"bereinigt"
"2017-01-01T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2017-01-01T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",42.53,"bereinigt"
"2017-01-01T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",34.96,"bereinigt"
"2017-01-01T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",11842.24,"bereinigt"
"2017-01-01T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",37.02,"bereinigt"
"2017-01-01T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",13.9,"bereinigt"
"2017-01-01T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",30.5,"bereinigt"
"2017-01-01T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",4.44,"bereinigt"
"2017-01-01T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",12.73,"bereinigt"
"2017-01-01T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2017-01-01T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",43.9,"bereinigt"
"2017-01-01T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",10327.38,"bereinigt"
"2017-01-01T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.38,"bereinigt"
"2017-01-01T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.73,"bereinigt"
"2017-01-02T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",25.48,"bereinigt"
"2017-01-02T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",4.68,"bereinigt"
"2017-01-02T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",17.07,"bereinigt"
"2017-01-02T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",16.6,"bereinigt"
"2017-01-02T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",41.29,"bereinigt"
"2017-01-02T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"bereinigt"
"2017-01-02T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",37.94,"bereinigt"
"2017-01-02T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",26,"bereinigt"
"2017-01-02T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",40.69,"bereinigt"
"2017-01-02T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",8.69,"bereinigt"
"2017-01-02T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",19.26,"bereinigt"
"2017-01-02T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2017-01-02T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",22.36,"bereinigt"
"2017-01-02T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",41.47,"bereinigt"
"2017-01-02T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",27.07,"bereinigt"
"2017-01-02T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",43.39,"bereinigt"
"2017-01-02T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",8.81,"bereinigt"
"2017-01-02T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",22.12,"bereinigt"
"2017-01-02T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2017-01-02T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",27.33,"bereinigt"
"2017-01-02T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",22.32,"bereinigt"
"2017-01-02T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",11584.23,"bereinigt"
"2017-01-02T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",33.15,"bereinigt"
"2017-01-02T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",9.06,"bereinigt"
"2017-01-02T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",24.6,"bereinigt"
"2017-01-02T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",10.5,"bereinigt"
"2017-01-02T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",26.59,"bereinigt"
"2017-01-02T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2017-01-02T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",22.37,"bereinigt"
"2017-01-02T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",9441.68,"bereinigt"
"2017-01-02T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.34,"bereinigt"
"2017-01-02T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.65,"bereinigt"
"2017-01-03T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",32.27,"bereinigt"
"2017-01-03T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",6.95,"bereinigt"
"2017-01-03T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",22.44,"bereinigt"
"2017-01-03T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",15.92,"bereinigt"
"2017-01-03T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",33.39,"bereinigt"
"2017-01-03T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"bereinigt"
"2017-01-03T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",48.58,"bereinigt"
"2017-01-03T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",47.23,"bereinigt"
"2017-01-03T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",63.27,"bereinigt"
"2017-01-03T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",7.69,"bereinigt"
"2017-01-03T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",16.22,"bereinigt"
"2017-01-03T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2017-01-03T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",22.54,"bereinigt"
"2017-01-03T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",53.39,"bereinigt"
"2017-01-03T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",54.97,"bereinigt"
"2017-01-03T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",71.99,"bereinigt"
"2017-01-03T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",7.05,"bereinigt"
"2017-01-03T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",14.46,"bereinigt"
"2017-01-03T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2017-01-03T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",23.2,"bereinigt"
"2017-01-03T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",18.6,"bereinigt"
"2017-01-03T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",14809.73,"bereinigt"
"2017-01-03T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",44.11,"bereinigt"
"2017-01-03T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",22.23,"bereinigt"
"2017-01-03T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",40.89,"bereinigt"
"2017-01-03T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",8.11,"bereinigt"
"2017-01-03T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",14.13,"bereinigt"
"2017-01-03T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2017-01-03T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",19.38,"bereinigt"
"2017-01-03T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",13301.84,"bereinigt"
"2017-01-03T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.35,"bereinigt"
"2017-01-03T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.72,"bereinigt"
"2017-01-04T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",18.25,"bereinigt"
"2017-01-04T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",2.1,"bereinigt"
"2017-01-04T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",11.23,"bereinigt"
"2017-01-04T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",39.91,"bereinigt"
"2017-01-04T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",54.83,"bereinigt"
"2017-01-04T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"bereinigt"
"2017-01-04T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",41.6,"bereinigt"
"2017-01-04T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",29.87,"bereinigt"
"2017-01-04T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",45.71,"bereinigt"
"2017-01-04T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",22.04,"bereinigt"
"2017-01-04T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",39.54,"bereinigt"
"2017-01-04T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2017-01-04T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",13.46,"bereinigt"
"2017-01-04T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",33.92,"bereinigt"
"2017-01-04T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",16.53,"bereinigt"
"2017-01-04T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",31,"bereinigt"
"2017-01-04T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",30.41,"bereinigt"
"2017-01-04T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",50.59,"bereinigt"
"2017-01-04T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2017-01-04T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",14.53,"bereinigt"
"2017-01-04T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",11.34,"bereinigt"
"2017-01-04T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",10539.14,"bereinigt"
"2017-01-04T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",25.94,"bereinigt"
"2017-01-04T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",3.63,"bereinigt"
"2017-01-04T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",16.48,"bereinigt"
"2017-01-04T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",30.57,"bereinigt"
"2017-01-04T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",45.98,"bereinigt"
"2017-01-04T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2017-01-04T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",11.97,"bereinigt"
"2017-01-04T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",9510.92,"bereinigt"
"2017-01-04T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.25,"bereinigt"
"2017-01-04T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.73,"bereinigt"
"2017-01-05T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",21.68,"bereinigt"
"2017-01-05T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",2.47,"bereinigt"
"2017-01-05T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",13.31,"bereinigt"
"2017-01-05T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",43.23,"bereinigt"
"2017-01-05T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",65.75,"bereinigt"
"2017-01-05T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"bereinigt"
"2017-01-05T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",51.95,"bereinigt"
"2017-01-05T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",38.65,"bereinigt"
"2017-01-05T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",58.15,"bereinigt"
"2017-01-05T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",21.76,"bereinigt"
"2017-01-05T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",39.35,"bereinigt"
"2017-01-05T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2017-01-05T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",11.44,"bereinigt"
"2017-01-05T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",57.85,"bereinigt"
"2017-01-05T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",53.35,"bereinigt"
"2017-01-05T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",73.03,"bereinigt"
"2017-01-05T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",22.32,"bereinigt"
"2017-01-05T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",46.97,"bereinigt"
"2017-01-05T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2017-01-05T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",11.23,"bereinigt"
"2017-01-05T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",7.51,"bereinigt"
"2017-01-05T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",22434.29,"bereinigt"
"2017-01-05T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",48.19,"bereinigt"
"2017-01-05T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",19.11,"bereinigt"
"2017-01-05T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",40.52,"bereinigt"
"2017-01-05T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",23.69,"bereinigt"
"2017-01-05T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",43.88,"bereinigt"
"2017-01-05T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2017-01-05T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",9.42,"bereinigt"
"2017-01-05T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",23039.1,"bereinigt"
"2017-01-05T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.28,"bereinigt"
"2017-01-05T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",2.14,"bereinigt"
"2017-01-06T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",20.27,"bereinigt"
