"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"2007-01-02T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",2.22,"bereinigt"
"2007-01-03T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",15.48,"bereinigt"
"2007-01-03T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",1.77,"bereinigt"
"2007-01-03T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",9.52,"bereinigt"
"2007-01-03T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",45.35,"bereinigt"
"2007-01-03T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",59.75,"bereinigt"
"2007-01-03T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"bereinigt"
"2007-01-03T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",38.69,"bereinigt"
"2007-01-03T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",26.26,"bereinigt"
"2007-01-03T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",41.28,"bereinigt"
"2007-01-03T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",33.78,"bereinigt"
"2007-01-03T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",61.47,"bereinigt"
"2007-01-03T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2007-01-03T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",15.15,"bereinigt"
"2007-01-03T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",23.91,"bereinigt"
"2007-01-03T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",5.83,"bereinigt"
"2007-01-03T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",17.18,"bereinigt"
"2007-01-03T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",43.29,"bereinigt"
"2007-01-03T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",62.06,"bereinigt"
"2007-01-03T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2007-01-03T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.34,"bereinigt"
"2007-01-03T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",3.05,"bereinigt"
"2007-01-04T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",15.66,"bereinigt"
"2007-01-04T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",1.81,"bereinigt"
"2007-01-04T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",9.64,"bereinigt"
"2007-01-04T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",46.23,"bereinigt"
"2007-01-04T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",61.77,"bereinigt"
"2007-01-04T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"bereinigt"
"2007-01-04T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",24.09,"bereinigt"
"2007-01-04T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",5.06,"bereinigt"
"2007-01-04T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",16.65,"bereinigt"
"2007-01-04T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",43.07,"bereinigt"
"2007-01-04T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",62.18,"bereinigt"
"2007-01-04T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2007-01-04T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.31,"bereinigt"
"2007-01-04T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",11.03,"bereinigt"
"2007-01-04T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",3.85,"bereinigt"
"2007-01-05T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",11.41,"bereinigt"
"2007-01-05T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",1.44,"bereinigt"
"2007-01-05T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",7.12,"bereinigt"
"2007-01-05T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",61.22,"bereinigt"
"2007-01-05T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",64.79,"bereinigt"
"2007-01-05T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"bereinigt"
"2007-01-05T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",20.48,"bereinigt"
"2007-01-05T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",3.18,"bereinigt"
"2007-01-05T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",13.25,"bereinigt"
"2007-01-05T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",58.09,"bereinigt"
"2007-01-05T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",65.63,"bereinigt"
"2007-01-05T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2007-01-05T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.29,"bereinigt"
"2007-01-05T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",10.4,"bereinigt"
"2007-01-05T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",2.48,"bereinigt"
"2007-01-06T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",17.13,"bereinigt"
"2007-01-06T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",1.88,"bereinigt"
"2007-01-06T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",10.47,"bereinigt"
"2007-01-06T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",45.83,"bereinigt"
"2007-01-06T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",65.28,"bereinigt"
"2007-01-06T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"bereinigt"
"2007-01-06T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",27.7,"bereinigt"
"2007-01-06T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",6.47,"bereinigt"
"2007-01-06T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",19.67,"bereinigt"
"2007-01-06T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",39.82,"bereinigt"
"2007-01-06T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",65.63,"bereinigt"
"2007-01-06T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2007-01-06T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.36,"bereinigt"
"2007-01-06T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",12.13,"bereinigt"
"2007-01-06T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",4.44,"bereinigt"
"2007-01-07T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",18.29,"bereinigt"
"2007-01-07T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",2.04,"bereinigt"
"2007-01-07T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",11.2,"bereinigt"
"2007-01-07T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",37.87,"bereinigt"
"2007-01-07T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",56.25,"bereinigt"
"2007-01-07T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"bereinigt"
"2007-01-07T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",28.48,"bereinigt"
"2007-01-07T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",8.06,"bereinigt"
"2007-01-07T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",21.36,"bereinigt"
"2007-01-07T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",34.18,"bereinigt"
"2007-01-07T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",56.09,"bereinigt"
"2007-01-07T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2007-01-07T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.4,"bereinigt"
"2007-01-07T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",11.66,"bereinigt"
"2007-01-07T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",3.88,"bereinigt"
"2007-01-08T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",15.85,"bereinigt"
"2007-01-08T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",2.8,"bereinigt"
"2007-01-08T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",10.53,"bereinigt"
"2007-01-08T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",40.39,"bereinigt"
"2007-01-08T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",61.31,"bereinigt"
"2007-01-08T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"bereinigt"
"2007-01-08T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",28.45,"bereinigt"
"2007-01-08T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",12.15,"bereinigt"
"2007-01-08T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",24.62,"bereinigt"
"2007-01-08T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",30.2,"bereinigt"
"2007-01-08T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",56.94,"bereinigt"
"2007-01-08T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2007-01-08T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.38,"bereinigt"
"2007-01-08T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",11.35,"bereinigt"
"2007-01-08T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",4.35,"bereinigt"
"2007-01-09T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",NA,"bereinigt"
"2007-01-09T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",NA,"bereinigt"
"2007-01-09T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",NA,"bereinigt"
"2007-01-09T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",31.19,"bereinigt"
"2007-01-09T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",57.05,"bereinigt"
"2007-01-09T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"bereinigt"
"2007-01-09T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",43.49,"bereinigt"
"2007-01-09T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",30.27,"bereinigt"
"2007-01-09T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",47.01,"bereinigt"
"2007-01-09T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",19.67,"bereinigt"
"2007-01-09T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",57.45,"bereinigt"
"2007-01-09T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2007-01-09T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.58,"bereinigt"
"2007-01-09T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",13.74,"bereinigt"
"2007-01-09T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",5.49,"bereinigt"
"2007-01-10T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",NA,"bereinigt"
"2007-01-10T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",NA,"bereinigt"
"2007-01-10T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",NA,"bereinigt"
"2007-01-10T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",29.72,"bereinigt"
"2007-01-10T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",63.09,"bereinigt"
"2007-01-10T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"bereinigt"
"2007-01-10T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",39.43,"bereinigt"
"2007-01-10T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",37.45,"bereinigt"
"2007-01-10T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",50.65,"bereinigt"
"2007-01-10T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",12.55,"bereinigt"
"2007-01-10T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",56.43,"bereinigt"
"2007-01-10T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2007-01-10T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.58,"bereinigt"
"2007-01-10T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",26.54,"bereinigt"
"2007-01-10T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",5.86,"bereinigt"
"2007-01-11T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",10.32,"bereinigt"
"2007-01-11T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",1.59,"bereinigt"
"2007-01-11T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",6.67,"bereinigt"
"2007-01-11T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",57.01,"bereinigt"
"2007-01-11T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",67.52,"bereinigt"
"2007-01-11T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"bereinigt"
"2007-01-11T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",14.74,"bereinigt"
"2007-01-11T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",3.6,"bereinigt"
"2007-01-11T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",10.59,"bereinigt"
"2007-01-11T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",54.2,"bereinigt"
"2007-01-11T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",67.97,"bereinigt"
"2007-01-11T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2007-01-11T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.23,"bereinigt"
"2007-01-11T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",12.27,"bereinigt"
"2007-01-11T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.93,"bereinigt"
"2007-01-12T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",15.88,"bereinigt"
"2007-01-12T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",1.82,"bereinigt"
"2007-01-12T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",9.76,"bereinigt"
"2007-01-12T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",52.38,"bereinigt"
"2007-01-12T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",64.34,"bereinigt"
"2007-01-12T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"bereinigt"
"2007-01-12T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",26.54,"bereinigt"
"2007-01-12T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",5.58,"bereinigt"
"2007-01-12T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",18.35,"bereinigt"
"2007-01-12T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",45.94,"bereinigt"
"2007-01-12T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",65.38,"bereinigt"
"2007-01-12T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2007-01-12T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.32,"bereinigt"
"2007-01-12T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",20.78,"bereinigt"
"2007-01-12T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",2.24,"bereinigt"
"2007-01-13T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",19.35,"bereinigt"
"2007-01-13T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",2.63,"bereinigt"
"2007-01-13T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",12.23,"bereinigt"
"2007-01-13T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",39.08,"bereinigt"
"2007-01-13T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",53.47,"bereinigt"
"2007-01-13T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"bereinigt"
"2007-01-13T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",42.24,"bereinigt"
"2007-01-13T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",35.61,"bereinigt"
"2007-01-13T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",50.64,"bereinigt"
"2007-01-13T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",17.64,"bereinigt"
"2007-01-13T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",39.87,"bereinigt"
"2007-01-13T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2007-01-13T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.67,"bereinigt"
"2007-01-13T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",24.72,"bereinigt"
"2007-01-13T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",8.49,"bereinigt"
"2007-01-14T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",18.58,"bereinigt"
"2007-01-14T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",2.15,"bereinigt"
"2007-01-14T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",11.44,"bereinigt"
"2007-01-14T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",34,"bereinigt"
"2007-01-14T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",55,"bereinigt"
"2007-01-14T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"bereinigt"
"2007-01-14T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",38.11,"bereinigt"
"2007-01-14T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",29.42,"bereinigt"
"2007-01-14T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",43.52,"bereinigt"
"2007-01-14T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",16.63,"bereinigt"
"2007-01-14T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",46.69,"bereinigt"
"2007-01-14T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2007-01-14T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.62,"bereinigt"
"2007-01-14T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",19.09,"bereinigt"
"2007-01-14T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",8.47,"bereinigt"
"2007-01-15T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",28.66,"bereinigt"
"2007-01-15T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",5.67,"bereinigt"
"2007-01-15T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",19.53,"bereinigt"
"2007-01-15T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",14.99,"bereinigt"
"2007-01-15T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",39.08,"bereinigt"
"2007-01-15T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"bereinigt"
"2007-01-15T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",43.76,"bereinigt"
"2007-01-15T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",36.47,"bereinigt"
"2007-01-15T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",52.13,"bereinigt"
"2007-01-15T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",6.49,"bereinigt"
"2007-01-15T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",18.46,"bereinigt"
"2007-01-15T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2007-01-15T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.58,"bereinigt"
"2007-01-15T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",28.85,"bereinigt"
"2007-01-15T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",4.83,"bereinigt"
"2007-01-16T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",33.42,"bereinigt"
"2007-01-16T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",7.2,"bereinigt"
"2007-01-16T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",23.25,"bereinigt"
"2007-01-16T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",17.6,"bereinigt"
"2007-01-16T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",34.59,"bereinigt"
"2007-01-16T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"bereinigt"
"2007-01-16T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",47.68,"bereinigt"
"2007-01-16T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",36.54,"bereinigt"
"2007-01-16T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",54.23,"bereinigt"
"2007-01-16T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",6.87,"bereinigt"
"2007-01-16T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",15.41,"bereinigt"
