"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"2014-01-01T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",19.81,"bereinigt"
"2014-01-01T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",2.41,"bereinigt"
"2014-01-01T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",12.29,"bereinigt"
"2014-01-01T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",37.64,"bereinigt"
"2014-01-01T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",58.25,"bereinigt"
"2014-01-01T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"bereinigt"
"2014-01-01T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",51.59,"bereinigt"
"2014-01-01T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",46.39,"bereinigt"
"2014-01-01T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",64.17,"bereinigt"
"2014-01-01T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",10.47,"bereinigt"
"2014-01-01T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",37.44,"bereinigt"
"2014-01-01T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2014-01-01T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",51.31,"bereinigt"
"2014-01-01T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",46.34,"bereinigt"
"2014-01-01T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",32.17,"bereinigt"
"2014-01-01T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",50.03,"bereinigt"
"2014-01-01T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",14.79,"bereinigt"
"2014-01-01T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",38.98,"bereinigt"
"2014-01-01T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2014-01-01T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",37.35,"bereinigt"
"2014-01-01T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",18741.74,"bereinigt"
"2014-01-01T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",42.14,"bereinigt"
"2014-01-01T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",21.55,"bereinigt"
"2014-01-01T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",39.32,"bereinigt"
"2014-01-01T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",16.3,"bereinigt"
"2014-01-01T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",45.72,"bereinigt"
"2014-01-01T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2014-01-01T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",38.54,"bereinigt"
"2014-01-01T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.44,"bereinigt"
"2014-01-01T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",4.73,"bereinigt"
"2014-01-02T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",19.34,"bereinigt"
"2014-01-02T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",3.2,"bereinigt"
"2014-01-02T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",12.68,"bereinigt"
"2014-01-02T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",38.19,"bereinigt"
"2014-01-02T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",57.61,"bereinigt"
"2014-01-02T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"bereinigt"
"2014-01-02T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",49.72,"bereinigt"
"2014-01-02T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",59.24,"bereinigt"
"2014-01-02T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",73.49,"bereinigt"
"2014-01-02T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",9.52,"bereinigt"
"2014-01-02T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",36.83,"bereinigt"
"2014-01-02T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2014-01-02T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",22.07,"bereinigt"
"2014-01-02T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",44.08,"bereinigt"
"2014-01-02T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",35.67,"bereinigt"
"2014-01-02T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",51.65,"bereinigt"
"2014-01-02T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",14.59,"bereinigt"
"2014-01-02T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",50.36,"bereinigt"
"2014-01-02T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2014-01-02T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",18.5,"bereinigt"
"2014-01-02T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",16204.46,"bereinigt"
"2014-01-02T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",39.37,"bereinigt"
"2014-01-02T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",24.43,"bereinigt"
"2014-01-02T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",40.17,"bereinigt"
"2014-01-02T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",15.92,"bereinigt"
"2014-01-02T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",53.17,"bereinigt"
"2014-01-02T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2014-01-02T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",20.43,"bereinigt"
"2014-01-02T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.43,"bereinigt"
"2014-01-02T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",4.08,"bereinigt"
"2014-01-03T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",15.25,"bereinigt"
