"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"1992-01-01T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",3.03,"bereinigt"
"1992-01-01T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",8.22,"bereinigt"
"1992-01-01T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"1992-01-01T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",37.64,"bereinigt"
"1992-01-01T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",103.64,"bereinigt"
"1992-01-01T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",102.78,"bereinigt"
"1992-01-01T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",4.37,"bereinigt"
"1992-01-01T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",12.47,"bereinigt"
"1992-01-01T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"1992-01-01T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",1.05,"bereinigt"
"1992-01-01T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",44.83,"bereinigt"
"1992-01-01T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",49.26,"bereinigt"
"1992-01-01T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",62.94,"bereinigt"
"1992-01-01T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",16.4,"bereinigt"
"1992-01-02T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",2,"bereinigt"
"1992-01-02T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",4.05,"bereinigt"
"1992-01-02T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"1992-01-02T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",43.58,"bereinigt"
"1992-01-02T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",180.67,"bereinigt"
"1992-01-02T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",167.64,"bereinigt"
"1992-01-02T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",2.81,"bereinigt"
"1992-01-02T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",8.27,"bereinigt"
"1992-01-02T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"1992-01-02T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",1.57,"bereinigt"
"1992-01-02T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",49.42,"bereinigt"
"1992-01-02T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",110.55,"bereinigt"
"1992-01-02T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",114.47,"bereinigt"
"1992-01-02T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",29.46,"bereinigt"
