"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"2000-01-01T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",25.63,"bereinigt"
"2000-01-01T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",39.27,"bereinigt"
"2000-01-01T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"bereinigt"
"2000-01-01T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",9.22,"bereinigt"
"2000-01-01T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",19.13,"bereinigt"
"2000-01-01T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2000-01-01T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",49.23,"bereinigt"
"2000-01-01T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",38.7,"bereinigt"
"2000-01-01T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",56.77,"bereinigt"
"2000-01-01T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",16.08,"bereinigt"
"2000-01-01T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",30.62,"bereinigt"
"2000-01-01T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2000-01-01T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.75,"bereinigt"
"2000-01-01T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",49.13,"bereinigt"
"2000-01-01T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",22.12,"bereinigt"
"2000-01-01T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",43.43,"bereinigt"
"2000-01-01T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",12.56,"bereinigt"
"2000-01-02T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",33.05,"bereinigt"
"2000-01-02T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",50.14,"bereinigt"
"2000-01-02T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"bereinigt"
"2000-01-02T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",12.32,"bereinigt"
"2000-01-02T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",27.23,"bereinigt"
"2000-01-02T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2000-01-02T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",38.77,"bereinigt"
"2000-01-02T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",39.72,"bereinigt"
"2000-01-02T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",52.12,"bereinigt"
"2000-01-02T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",14.85,"bereinigt"
"2000-01-02T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",32.78,"bereinigt"
"2000-01-02T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2000-01-02T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.71,"bereinigt"
"2000-01-02T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",40.73,"bereinigt"
"2000-01-02T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",23.13,"bereinigt"
"2000-01-02T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",39.85,"bereinigt"
"2000-01-02T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",10.7,"bereinigt"
"2000-01-03T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",27.89,"bereinigt"
"2000-01-03T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",44.29,"bereinigt"
